,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
394,395,50,RL,60.0,10134,Pave,1.0,Lvl,1.0,Inside,1.0,OldTown,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.5555555555555556,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,735,735,GasA,0.75,1.0,FuseA,735,299,0,1034,0,0,1,0,2,1,0.5,5,Typ,0,-1.0,Detchd,1940.0,0.0,1,240,0.5,0.5,Y,0,39,0,0,0,0,0,7,2007,WD,Normal,109000
395,396,20,RL,68.0,9571,Pave,1.0,Lvl,1.0,Inside,1.0,Edwards,Norm,Norm,1Fam,1Story,0.4444444444444444,0.5555555555555556,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.6666666666666666,0.6,739,0.0,0,405,1144,GasA,0.5,1.0,SBrkr,1144,0,0,1144,1,0,1,0,3,1,0.5,6,Typ,0,-1.0,Attchd,1956.0,0.0,1,596,0.5,0.5,Y,44,0,0,0,0,0,0,6,2010,WD,Normal,129000
396,397,20,RL,60.0,7200,Pave,1.0,Low,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444444,0.4444444444444444,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.6666666666666666,0.4,777,0.0,0,117,894,GasA,0.5,1.0,SBrkr,894,0,0,894,0,0,1,0,2,1,0.5,6,Typ,0,-1.0,Detchd,1985.0,0.5,2,600,0.5,0.5,Y,215,0,0,0,0,0,0,9,2009,WD,Normal,123000
397,398,60,RL,69.0,7590,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,PosN,Norm,1Fam,2Story,0.4444444444444444,0.4444444444444444,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,540,0.0,0,324,864,GasA,0.5,1.0,SBrkr,876,936,0,1812,0,0,2,0,4,1,0.5,8,Typ,1,0.5,Attchd,1962.0,0.5,1,264,0.5,0.5,Y,0,168,0,0,0,0,0,7,2007,WD,Normal,169500
398,399,30,RM,60.0,8967,Pave,1.0,Lvl,1.0,Corner,1.0,IDOTRR,Norm,Norm,1Fam,1Story,0.4444444444444444,0.1111111111111111,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.25,BrkTil,0.25,0.0,0.0,0.0,0,0.0,0,961,961,GasA,0.75,1.0,Mix,1077,0,0,1077,0,0,1,0,2,1,0.5,6,Maj2,0,-1.0,Detchd,1920.0,0.0,1,338,0.0,0.0,N,0,0,0,0,0,0,0,11,2007,WD,Abnorml,67000
399,400,60,FV,65.0,8125,Pave,1.0,Lvl,1.0,Inside,1.0,Somerst,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,0.75,0.5,PConc,0.75,0.5,0.0,1.0,812,0.0,0,280,1092,GasA,1.0,1.0,SBrkr,1112,438,0,1550,1,0,2,0,2,1,0.75,7,Typ,0,-1.0,Attchd,2007.0,1.0,2,438,0.5,0.5,Y,0,168,0,0,0,0,0,10,2009,WD,Normal,241000
400,401,120,RL,38.0,14963,Pave,0.3333333333333333,Lvl,1.0,Inside,1.0,Veenker,Norm,Norm,TwnhsE,1Story,0.7777777777777778,0.4444444444444444,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,0.75,0.5,PConc,0.75,0.5,0.0,1.0,786,0.0,0,474,1260,GasA,1.0,1.0,SBrkr,1288,0,0,1288,1,0,1,1,1,1,1.0,4,Typ,2,0.75,Attchd,1996.0,1.0,2,500,0.5,0.5,Y,120,30,0,0,224,0,0,12,2008,WD,Normal,245500
401,402,20,RL,65.0,8767,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666666,0.4444444444444444,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,1.0,24,0.0,0,1286,1310,GasA,1.0,1.0,SBrkr,1310,0,0,1310,0,0,2,0,3,1,0.75,6,Typ,1,0.75,Attchd,2005.0,1.0,2,400,0.5,0.5,Y,0,0,0,0,0,0,0,7,2006,New,Partial,164990
402,403,30,RL,60.0,10200,Pave,1.0,Lvl,1.0,Inside,1.0,Sawyer,Norm,Norm,1Fam,1Story,0.4444444444444444,0.7777777777777778,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,PConc,0.5,0.5,0.0,0.0,0,0.0,0,672,672,GasA,1.0,1.0,SBrkr,672,0,0,672,0,0,1,0,2,1,0.5,4,Typ,0,-1.0,Detchd,1940.0,0.0,1,240,0.5,0.5,N,168,0,0,0,0,0,0,8,2008,WD,Normal,108000
403,404,60,RL,93.0,12090,Pave,1.0,Lvl,1.0,Corner,1.0,NoRidge,Norm,Norm,1Fam,2Story,0.7777777777777778,0.4444444444444444,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,0.75,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,1141,1141,GasA,0.75,1.0,SBrkr,1165,1098,0,2263,0,0,2,1,4,1,0.75,10,Typ,1,0.5,BuiltIn,1998.0,1.0,2,420,0.5,0.5,Y,144,123,0,0,0,0,0,7,2006,WD,Abnorml,258000
404,405,60,RL,69.0,10364,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.4444444444444444,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,806,806,GasA,0.75,1.0,SBrkr,806,766,0,1572,0,0,2,1,3,1,0.5,7,Typ,1,0.5,BuiltIn,1995.0,1.0,2,373,0.5,0.5,Y,0,40,0,0,0,0,0,5,2007,WD,Normal,168000
405,406,20,RL,69.0,9991,Pave,0.6666666666666666,Lvl,1.0,Corner,1.0,Sawyer,Feedr,Norm,1Fam,1Story,0.3333333333333333,0.3333333333333333,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.6,1116,0.0,0,165,1281,GasA,1.0,1.0,SBrkr,1620,0,0,1620,1,0,2,0,3,1,0.5,8,Min1,1,0.5,Attchd,1993.0,0.0,2,490,0.5,0.5,Y,120,78,0,0,0,0,0,6,2009,WD,Normal,150000
406,407,50,RL,51.0,10480,Pave,1.0,Lvl,1.0,Inside,1.0,SWISU,Norm,Norm,1Fam,1.5Fin,0.5555555555555556,0.4444444444444444,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,BrkTil,0.5,0.5,0.0,0.0,0,0.0,0,1064,1064,GasA,1.0,1.0,FuseA,1166,0,473,1639,0,0,1,0,3,1,0.5,6,Maj2,0,-1.0,Detchd,1936.0,0.0,1,240,0.5,0.5,Y,0,0,0,0,0,0,0,3,2008,WD,Normal,115000
407,408,70,RL,63.0,15576,Pave,1.0,Lvl,1.0,Inside,1.0,Crawfor,Norm,Norm,1Fam,2Story,0.5555555555555556,0.6666666666666666,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,0.5,0.5,BrkTil,0.75,0.5,0.0,0.0,0,0.0,0,840,840,GasA,1.0,1.0,SBrkr,840,840,0,1680,0,0,2,0,4,1,0.5,8,Typ,0,-1.0,Attchd,1960.0,0.0,1,308,0.5,0.5,Y,0,0,160,0,0,0,0,3,2008,WD,Normal,177000
408,409,60,RL,109.0,14154,Pave,1.0,Lvl,1.0,Corner,1.0,NridgHt,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,0.75,0.5,PConc,1.0,0.75,0.0,0.0,0,0.0,0,1063,1063,GasA,1.0,1.0,SBrkr,1071,1101,0,2172,0,0,2,1,3,1,0.75,9,Typ,1,0.75,Attchd,2006.0,0.5,3,947,0.5,0.5,Y,192,62,0,0,0,0,0,8,2007,New,Partial,280000
409,410,60,FV,85.0,10800,Pave,1.0,Lvl,1.0,Inside,1.0,Somerst,Norm,Norm,1Fam,2Story,0.7777777777777778,0.4444444444444444,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,0.75,0.5,PConc,1.0,0.5,0.0,1.0,789,0.0,0,245,1034,GasA,1.0,1.0,SBrkr,1050,1028,0,2078,1,0,2,1,3,1,1.0,8,Typ,1,0.75,Attchd,2008.0,1.0,3,836,0.5,0.5,Y,0,102,0,0,0,0,0,4,2008,New,Partial,339750
410,411,20,RL,68.0,9571,Pave,1.0,Lvl,1.0,Inside,1.0,Edwards,Norm,Norm,1Fam,1Story,0.4444444444444444,0.2222222222222222,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,0.5,0.25,CBlock,0.5,0.25,0.0,0.0,0,0.0,0,1276,1276,GasA,0.5,1.0,FuseA,1276,0,0,1276,0,0,1,0,3,1,0.5,5,Mod,0,-1.0,Attchd,1958.0,0.0,1,350,0.5,0.5,Y,0,0,0,0,0,0,0,6,2009,COD,Abnorml,60000
411,412,190,RL,100.0,34650,Pave,1.0,Bnk,1.0,Inside,1.0,Gilbert,Norm,Norm,2fmCon,1Story,0.4444444444444444,0.4444444444444444,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.3333333333333333,0.4,1056,0.0,0,0,1056,GasA,0.5,0.0,SBrkr,1056,0,0,1056,1,0,1,0,3,1,0.5,5,Typ,0,-1.0,Attchd,1955.0,1.0,2,572,0.5,0.5,Y,264,0,0,0,0,0,0,1,2006,WD,Normal,145000
412,413,20,FV,69.0,4403,Pave,0.3333333333333333,Lvl,1.0,Inside,1.0,Somerst,Norm,Norm,1Fam,1Story,0.6666666666666666,0.4444444444444444,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,1.0,0.5,PConc,1.0,0.5,0.6666666666666666,1.0,578,0.0,0,892,1470,GasA,1.0,1.0,SBrkr,1478,0,0,1478,1,0,2,1,2,1,0.75,7,Typ,1,0.75,Attchd,2009.0,1.0,2,484,0.5,0.5,Y,0,144,0,0,0,0,0,6,2010,New,Partial,222000
413,414,30,RM,56.0,8960,Pave,1.0,Lvl,1.0,Inside,1.0,OldTown,Artery,Norm,1Fam,1Story,0.4444444444444444,0.5555555555555556,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,1008,1008,GasA,0.75,1.0,FuseA,1028,0,0,1028,0,0,1,0,2,1,0.5,5,Typ,1,0.75,Detchd,1927.0,0.0,2,360,0.5,0.5,Y,0,0,130,0,0,0,0,3,2010,WD,Normal,115000
414,415,60,RL,59.0,11228,Pave,0.3333333333333333,Lvl,1.0,CulDSac,1.0,SawyerW,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.0,0.6,50,1.0,531,499,1080,GasA,1.0,1.0,SBrkr,1080,1017,0,2097,0,1,2,1,3,1,0.75,9,Typ,1,0.5,Attchd,1993.0,0.0,3,678,0.5,0.5,Y,196,187,0,0,0,0,0,12,2008,WD,Normal,228000
415,416,20,RL,73.0,8899,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,Gilbert,Norm,Norm,1Fam,1Story,0.6666666666666666,0.4444444444444444,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,1.0,24,0.0,0,1316,1340,GasA,1.0,1.0,SBrkr,1340,0,0,1340,0,0,2,0,3,1,0.75,6,Typ,0,-1.0,Attchd,2007.0,1.0,2,396,0.5,0.5,Y,100,30,0,0,0,0,0,8,2007,New,Partial,181134
416,417,60,RL,74.0,7844,Pave,1.0,Lvl,1.0,Inside,1.0,Sawyer,Norm,Norm,1Fam,2Story,0.5555555555555556,0.6666666666666666,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,209,0.0,0,463,672,GasA,0.5,1.0,SBrkr,672,728,0,1400,0,0,1,1,3,1,0.5,6,Typ,1,0.5,Attchd,1978.0,1.0,2,440,0.5,0.5,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,149500
417,418,70,RL,86.0,22420,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,Crawfor,Feedr,Norm,1Fam,2Story,0.5555555555555556,0.5555555555555556,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,0.5,0.5,BrkTil,0.75,0.5,0.0,0.6,1128,0.0,0,242,1370,GasW,0.5,0.0,FuseA,1370,1254,0,2624,1,0,2,1,4,1,0.5,10,Typ,1,0.75,Detchd,1918.0,0.0,3,864,0.5,0.5,N,0,0,0,0,0,0,0,11,2007,WD,Normal,239000
418,419,50,RL,60.0,8160,Pave,1.0,Lvl,1.0,Inside,1.0,Edwards,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.5555555555555556,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,BrkTil,0.5,0.5,0.0,0.8,312,0.0,0,444,756,GasA,0.25,0.0,FuseF,756,378,0,1134,1,0,1,1,3,1,0.5,7,Typ,0,-1.0,Detchd,1940.0,0.0,1,240,0.5,0.5,P,0,0,0,0,0,0,0,4,2007,WD,AdjLand,126000
419,420,20,RL,65.0,8450,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.5555555555555556,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.6,775,0.0,0,281,1056,GasA,1.0,1.0,SBrkr,1056,0,0,1056,1,0,1,0,3,1,0.5,6,Typ,1,0.25,Attchd,1968.0,0.0,1,304,0.5,0.5,Y,0,85,184,0,0,0,0,7,2010,WD,Normal,142000
420,421,90,RM,78.0,7060,Pave,1.0,Lvl,1.0,Inside,1.0,Mitchel,Norm,Norm,Duplex,SFoyer,0.6666666666666666,0.4444444444444444,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,0.5,0.75,PConc,0.75,0.75,1.0,1.0,1309,0.0,0,35,1344,GasA,1.0,1.0,SBrkr,1344,0,0,1344,2,0,2,0,2,2,0.5,8,Typ,0,-1.0,Attchd,1997.0,1.0,4,784,0.5,0.5,Y,0,0,0,0,0,0,0,11,2008,WD,Alloca,206300
421,422,20,RL,69.0,16635,Pave,0.6666666666666666,Lvl,1.0,FR2,1.0,NWAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.6666666666666666,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,0.75,0.5,CBlock,0.75,0.5,0.0,0.8,1246,0.0,0,356,1602,GasA,0.75,1.0,SBrkr,1602,0,0,1602,0,1,2,0,3,1,0.75,8,Typ,1,0.5,Attchd,1977.0,1.0,2,529,0.5,0.5,Y,240,0,0,0,0,0,0,6,2009,WD,Normal,215000
422,423,20,RL,100.0,21750,Pave,1.0,HLS,1.0,Inside,0.5,Mitchel,Artery,Norm,1Fam,1Story,0.4444444444444444,0.4444444444444444,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,988,988,GasA,1.0,1.0,FuseA,988,0,0,988,0,0,1,0,2,1,0.5,4,Typ,0,-1.0,Attchd,1954.0,0.5,2,520,0.5,0.5,N,0,0,0,0,0,0,0,2,2008,WD,Normal,113000
423,424,60,RL,80.0,9200,Pave,1.0,Lvl,1.0,Inside,1.0,NoRidge,Norm,Norm,1Fam,2Story,0.7777777777777778,0.4444444444444444,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,0.75,0.5,PConc,0.75,0.5,0.0,1.0,986,0.0,0,484,1470,GasA,0.75,1.0,SBrkr,1470,1160,0,2630,1,0,2,1,4,1,0.75,8,Typ,1,0.5,Attchd,1998.0,1.0,3,696,0.5,0.5,Y,0,66,0,0,0,0,0,6,2008,WD,Normal,315000
424,425,20,RL,72.0,9000,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.4444444444444444,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,0.5,0.5,CBlock,0.75,0.5,0.0,0.2,616,0.0,0,580,1196,GasA,0.75,1.0,FuseA,1196,0,0,1196,1,0,1,0,2,1,0.5,6,Typ,1,0.75,Attchd,1956.0,0.5,1,297,0.5,0.5,Y,0,44,0,0,0,0,0,5,2008,WD,Normal,139000
425,426,60,RM,60.0,3378,Pave,1.0,HLS,1.0,Inside,1.0,OldTown,Norm,Norm,1Fam,2Story,0.6666666666666666,0.7777777777777778,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.75,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,651,651,GasA,0.75,1.0,SBrkr,707,682,0,1389,0,0,1,1,3,1,0.5,6,Typ,2,0.75,Detchd,1947.0,0.0,1,240,0.5,0.5,P,0,0,126,0,0,0,0,9,2009,WD,Normal,135000
426,427,80,RL,69.0,12800,Pave,1.0,Low,1.0,Inside,0.5,SawyerW,Norm,Norm,1Fam,SLvl,0.6666666666666666,0.4444444444444444,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,0.75,0.5,PConc,0.75,0.5,1.0,1.0,1518,0.0,0,0,1518,GasA,0.75,1.0,SBrkr,1644,0,0,1644,1,1,2,0,2,1,0.75,5,Typ,1,0.5,Attchd,1989.0,1.0,2,569,0.5,0.5,Y,80,0,0,0,396,0,0,8,2009,WD,Normal,275000
427,428,20,RL,77.0,8593,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.3333333333333333,0.5555555555555556,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.4,288,0.0,0,619,907,GasA,1.0,1.0,SBrkr,907,0,0,907,0,0,1,0,3,1,0.5,5,Typ,0,-1.0,Detchd,1964.0,0.0,1,352,0.5,0.5,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,109008
428,429,20,RL,64.0,6762,Pave,1.0,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666666,0.4444444444444444,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,0.75,0.5,PConc,0.75,0.5,0.0,1.0,664,0.0,0,544,1208,GasA,1.0,1.0,SBrkr,1208,0,0,1208,1,0,2,0,2,1,0.75,6,Typ,0,-1.0,Attchd,2007.0,0.5,2,628,0.5,0.5,Y,105,54,0,0,0,0,0,9,2007,New,Partial,195400
429,430,20,RL,130.0,11457,Pave,0.6666666666666666,Lvl,1.0,Corner,1.0,Timber,Norm,Norm,1Fam,1Story,0.5555555555555556,0.4444444444444444,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.75,0.5,0.3333333333333333,1.0,1005,0.0,0,387,1392,GasA,0.5,1.0,SBrkr,1412,0,0,1412,1,0,2,0,3,1,0.75,6,Typ,1,0.5,Attchd,1988.0,0.0,2,576,0.5,0.5,Y,0,0,169,0,0,0,0,3,2009,WD,Normal,175000
430,431,160,RM,21.0,1680,Pave,1.0,Lvl,1.0,Inside,1.0,BrDale,Norm,Norm,Twnhs,2Story,0.5555555555555556,0.4444444444444444,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,387,0.0,0,96,483,GasA,0.5,1.0,SBrkr,483,504,0,987,0,0,1,1,2,1,0.5,4,Typ,0,-1.0,Detchd,1971.0,0.0,1,264,0.5,0.5,Y,0,0,0,0,0,0,0,7,2008,COD,Abnorml,85400
431,432,50,RM,60.0,5586,Pave,0.6666666666666666,Bnk,1.0,Inside,1.0,OldTown,Feedr,Norm,1Fam,1.5Fin,0.5555555555555556,0.6666666666666666,1920,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,BrkTil,0.5,0.5,0.0,0.0,0,0.0,0,901,901,GasA,0.75,1.0,SBrkr,1088,110,0,1198,0,0,1,0,4,1,0.5,7,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,N,0,98,0,0,0,0,0,9,2008,ConLD,Abnorml,79900
432,433,160,RM,24.0,1920,Pave,1.0,Lvl,1.0,Inside,1.0,BrDale,Norm,Norm,TwnhsE,2Story,0.4444444444444444,0.4444444444444444,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,471,0.0,0,294,765,GasA,1.0,1.0,SBrkr,765,600,0,1365,1,0,1,1,2,1,0.5,6,Min1,0,-1.0,Detchd,1971.0,0.0,2,440,0.5,0.5,Y,240,36,0,0,0,0,0,8,2007,WD,Normal,122500
433,434,60,RL,100.0,10839,Pave,0.6666666666666666,Lvl,1.0,Corner,1.0,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.4444444444444444,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,926,926,GasA,1.0,1.0,SBrkr,926,678,0,1604,0,0,2,1,3,1,0.5,7,Typ,1,0.5,Attchd,1997.0,1.0,2,470,0.5,0.5,Y,0,36,0,0,0,0,0,7,2008,WD,Normal,181000
434,435,180,RM,21.0,1890,Pave,1.0,Lvl,1.0,Inside,1.0,MeadowV,Norm,Norm,Twnhs,SFoyer,0.3333333333333333,0.6666666666666666,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.5,0.75,CBlock,0.75,0.5,0.6666666666666666,0.8,495,0.0,0,135,630,GasA,0.75,1.0,SBrkr,630,0,0,630,1,0,1,0,1,1,0.5,3,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,Y,88,0,0,0,0,0,0,6,2008,WD,Normal,81000
435,436,60,RL,43.0,10667,Pave,0.3333333333333333,Lvl,1.0,CulDSac,1.0,CollgCr,PosN,Norm,1Fam,2Story,0.6666666666666666,0.5555555555555556,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,1.0,385,0.8,344,70,799,GasA,1.0,1.0,SBrkr,827,834,0,1661,1,0,2,1,3,1,0.75,6,Typ,1,0.5,Attchd,1996.0,0.5,2,550,0.5,0.5,Y,158,61,0,0,0,0,0,4,2009,ConLw,Normal,212000
436,437,50,RM,40.0,4400,Pave,1.0,Lvl,1.0,Inside,1.0,OldTown,Norm,Norm,1Fam,1.5Fin,0.5555555555555556,0.7777777777777778,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,0.5,0.5,BrkTil,0.25,0.5,0.0,0.0,0,0.0,0,648,648,GasA,0.5,1.0,FuseA,734,384,0,1118,0,0,1,0,2,1,0.5,6,Typ,0,-1.0,Detchd,1990.0,0.0,2,440,0.5,0.5,Y,0,0,0,0,0,0,0,10,2006,WD,Normal,116000
437,438,45,RM,50.0,6000,Pave,1.0,Lvl,1.0,Inside,1.0,BrkSide,Norm,Norm,1Fam,1.5Unf,0.5555555555555556,0.6666666666666666,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.75,0.5,PConc,0.5,0.5,0.0,0.0,0,0.0,0,884,884,GasA,0.75,1.0,SBrkr,904,0,0,904,0,0,1,0,2,1,0.5,4,Typ,0,-1.0,Detchd,1926.0,0.0,1,180,0.5,0.5,Y,0,0,105,0,0,0,0,1,2009,WD,Normal,119000
438,439,30,RL,40.0,4280,Pave,1.0,Lvl,1.0,Inside,1.0,Crawfor,Norm,Norm,1Fam,1Story,0.4444444444444444,0.5555555555555556,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,0.5,0.5,PConc,0.5,0.5,0.0,0.2,365,0.0,0,75,440,GasA,0.5,0.0,SBrkr,694,0,0,694,0,0,1,0,2,1,0.75,4,Typ,1,0.75,Detchd,1990.0,0.0,1,352,0.75,0.5,P,0,0,34,0,0,0,0,3,2007,WD,Normal,90350
439,440,50,RL,67.0,12354,Pave,1.0,Lvl,1.0,Corner,1.0,Edwards,Norm,Norm,1Fam,1.5Fin,0.5555555555555556,0.7777777777777778,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,BrkTil,0.5,0.25,0.3333333333333333,0.0,0,0.0,0,684,684,GasA,0.75,1.0,SBrkr,684,512,0,1196,0,0,1,0,3,1,0.75,7,Typ,0,-1.0,Detchd,2005.0,0.0,2,528,0.5,0.5,Y,0,46,0,0,0,0,800,8,2009,ConLI,Normal,110000
440,441,20,RL,105.0,15431,Pave,1.0,Lvl,1.0,Inside,1.0,NridgHt,Norm,Norm,1Fam,1Story,1.0,0.4444444444444444,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,1.0,0.5,PConc,1.0,0.5,1.0,1.0,1767,0.8,539,788,3094,GasA,1.0,1.0,SBrkr,2402,0,0,2402,1,0,2,0,2,1,1.0,10,Typ,2,0.75,Attchd,2008.0,1.0,3,672,0.5,0.5,Y,0,72,0,0,170,0,0,4,2009,WD,Normal,555000
441,442,90,RL,92.0,12108,Pave,1.0,Lvl,1.0,Inside,1.0,Edwards,Norm,Norm,Duplex,1Story,0.3333333333333333,0.3333333333333333,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,133,0.0,0,1307,1440,GasA,0.5,0.0,FuseF,1440,0,0,1440,0,0,2,0,4,2,0.25,8,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,118000
